Maria;RIO;SSA;5 dias;5 estrelas;R$ 4510
Leonardo;PMW;SAO;1 dias;2 estrelas;R$ 9795
Maria;REC;RIO;5 dias;2 estrelas;R$ 5831
Gustavo;RIO;POA;1 dias;2 estrelas;R$ 5402
Gabriel;NAT;VIX;5 dias;1 estrelas;R$ 7275
Isadora;BHZ;POA;3 dias;1 estrelas;R$ 6104
Maria;REC;MAO;4 dias;5 estrelas;R$ 2888
Isabela;POA;REC;4 dias;5 estrelas;R$ 5578
Mariana;POA;CWB;4 dias;1 estrelas;R$ 5168
Eduardo;CWB;MAO;3 dias;1 estrelas;R$ 4881
Anna;BSB;NAT;1 dias;2 estrelas;R$ 5506
Lucas;NAT;MAO;5 dias;4 estrelas;R$ 4659
Fernando;FOR;RIO;2 dias;1 estrelas;R$ 2570
Lucas;BHZ;SAO;1 dias;1 estrelas;R$ 1045
João;MAO;SAO;3 dias;5 estrelas;R$ 1642
Gustavo;PMW;SSA;5 dias;3 estrelas;R$ 1069
Mateus;VIX;BHZ;4 dias;2 estrelas;R$ 2600
Felipe;SSA;NAT;3 dias;1 estrelas;R$ 6961
Fernando;FOR;RIO;2 dias;1 estrelas;R$ 2807
Davi;FOR;BHZ;4 dias;1 estrelas;R$ 6533
Mateus;PMW;RIO;1 dias;4 estrelas;R$ 4399
Vinicius;BHZ;POA;4 dias;4 estrelas;R$ 3454
Mateus;NAT;MAO;2 dias;1 estrelas;R$ 4783
Eduardo;NAT;RIO;5 dias;1 estrelas;R$ 4952
Gabriel;FOR;MAO;2 dias;5 estrelas;R$ 1686
Lucas;NAT;PMW;1 dias;5 estrelas;R$ 3364
Rodrigo;NAT;SSA;4 dias;4 estrelas;R$ 7449
Mateus;SSA;REC;5 dias;3 estrelas;R$ 8248
Larissa;SSA;SAO;3 dias;2 estrelas;R$ 6936
Mariana;BHZ;SSA;4 dias;2 estrelas;R$ 6906
Vitor;BHZ;POA;1 dias;2 estrelas;R$ 2342
Fernando;SAO;SSA;1 dias;5 estrelas;R$ 3170
Manuela;CWB;MAO;2 dias;4 estrelas;R$ 9797
Vinicius;FOR;MAO;1 dias;1 estrelas;R$ 9245
Vinicius;BHZ;FOR;2 dias;5 estrelas;R$ 9356
Isabela;BHZ;MAO;2 dias;3 estrelas;R$ 1976
Gustavo;POA;BHZ;5 dias;5 estrelas;R$ 8876
Thiago;SSA;MAO;3 dias;4 estrelas;R$ 6785
Manuela;BHZ;SAO;4 dias;1 estrelas;R$ 5218
Davi;SAO;REC;1 dias;3 estrelas;R$ 8746
Manuela;VIX;RIO;1 dias;2 estrelas;R$ 3287
Rafael;VIX;CWB;1 dias;3 estrelas;R$ 2235
Maria;PMW;BHZ;5 dias;4 estrelas;R$ 9958
Laura;NAT;BHZ;5 dias;2 estrelas;R$ 6453
Beatriz;FOR;SAO;5 dias;3 estrelas;R$ 8726
Pedro;SSA;CWB;1 dias;3 estrelas;R$ 8665
Gustavo;REC;SAO;3 dias;2 estrelas;R$ 1419
Eduardo;PMW;SSA;3 dias;4 estrelas;R$ 2182
Larissa;MAO;SSA;1 dias;2 estrelas;R$ 1735
Bruno;SSA;FOR;3 dias;3 estrelas;R$ 3952
Natalia;NAT;FOR;2 dias;3 estrelas;R$ 6464
Bruno;FOR;SSA;5 dias;4 estrelas;R$ 6214
Juliana;RIO;NAT;3 dias;3 estrelas;R$ 6408
Camila;RIO;SSA;3 dias;5 estrelas;R$ 1238
Camila;NAT;RIO;4 dias;2 estrelas;R$ 4726
Juliana;FOR;POA;3 dias;5 estrelas;R$ 4920
Thiago;VIX;SAO;3 dias;2 estrelas;R$ 3250
Bruno;MAO;BSB;1 dias;2 estrelas;R$ 7401
Vinicius;CWB;MAO;2 dias;2 estrelas;R$ 4981
Larissa;RIO;CWB;1 dias;2 estrelas;R$ 8296
Beatriz;PMW;SAO;5 dias;4 estrelas;R$ 8506
Felipe;PMW;CWB;1 dias;4 estrelas;R$ 6493
Juliana;NAT;VIX;5 dias;4 estrelas;R$ 9881
Leonardo;BHZ;POA;3 dias;1 estrelas;R$ 5010
Vinicius;MAO;BHZ;4 dias;3 estrelas;R$ 6837
Lucas;POA;NAT;5 dias;1 estrelas;R$ 8219
Lucas;SSA;FOR;4 dias;2 estrelas;R$ 8437
Lucas;CWB;SAO;4 dias;3 estrelas;R$ 3625
Rafael;POA;FOR;4 dias;5 estrelas;R$ 3183
Camila;POA;SSA;1 dias;4 estrelas;R$ 4921
Mateus;CWB;PMW;2 dias;1 estrelas;R$ 2146
Natalia;BSB;SSA;2 dias;4 estrelas;R$ 6501
Bruno;POA;FOR;5 dias;1 estrelas;R$ 9994
Mateus;SSA;RIO;4 dias;4 estrelas;R$ 5593
Lucas;NAT;FOR;4 dias;4 estrelas;R$ 3719
Mariana;SSA;MAO;1 dias;5 estrelas;R$ 7940
Gustavo;PMW;SAO;2 dias;5 estrelas;R$ 1747
Lucas;NAT;BHZ;2 dias;3 estrelas;R$ 7148
Laura;BSB;SSA;3 dias;3 estrelas;R$ 9382
Rodrigo;BHZ;CWB;1 dias;1 estrelas;R$ 9053
Leonardo;BHZ;NAT;1 dias;1 estrelas;R$ 3064
Mateus;BHZ;POA;3 dias;1 estrelas;R$ 7711
Gustavo;NAT;FOR;3 dias;2 estrelas;R$ 5521
Fernando;SAO;NAT;4 dias;3 estrelas;R$ 6293
Fernando;SSA;BHZ;4 dias;5 estrelas;R$ 6170
Gabriel;SAO;BSB;3 dias;3 estrelas;R$ 5085
Gustavo;MAO;RIO;5 dias;5 estrelas;R$ 8849
Sophia;SSA;PMW;2 dias;2 estrelas;R$ 1117
Gabriel;MAO;REC;1 dias;2 estrelas;R$ 5418
Anna;SSA;FOR;4 dias;1 estrelas;R$ 5999
Juliana;BSB;BHZ;1 dias;1 estrelas;R$ 2767
Camila;PMW;RIO;5 dias;4 estrelas;R$ 7944
Thiago;SSA;PMW;4 dias;5 estrelas;R$ 5612
Mariana;RIO;MAO;4 dias;4 estrelas;R$ 4355
Clara;BSB;MAO;5 dias;2 estrelas;R$ 9616
Vinicius;RIO;SSA;5 dias;5 estrelas;R$ 8083
Lucas;FOR;BHZ;2 dias;1 estrelas;R$ 4489
Isadora;BSB;PMW;4 dias;5 estrelas;R$ 6755
Lucas;SAO;VIX;2 dias;1 estrelas;R$ 7875
Vinicius;BSB;NAT;1 dias;2 estrelas;R$ 3978
Lucas;FOR;RIO;5 dias;3 estrelas;R$ 5042
Eduardo;VIX;POA;2 dias;4 estrelas;R$ 3011
João;REC;MAO;2 dias;3 estrelas;R$ 4319
Camila;BHZ;MAO;3 dias;3 estrelas;R$ 8312
Natalia;BSB;SSA;4 dias;1 estrelas;R$ 9328
Rodrigo;BSB;NAT;4 dias;4 estrelas;R$ 8037
Fernando;SAO;PMW;5 dias;2 estrelas;R$ 4634
Mariana;NAT;VIX;2 dias;3 estrelas;R$ 6962
Larissa;SAO;PMW;4 dias;5 estrelas;R$ 4476
Felipe;SSA;PMW;5 dias;2 estrelas;R$ 6906
Mateus;REC;POA;2 dias;3 estrelas;R$ 2114
Felipe;BHZ;POA;3 dias;5 estrelas;R$ 8509
Pedro;POA;NAT;2 dias;1 estrelas;R$ 5306
Larissa;BSB;BHZ;5 dias;3 estrelas;R$ 4936
Vitor;RIO;POA;5 dias;5 estrelas;R$ 9818
Mateus;CWB;BHZ;5 dias;5 estrelas;R$ 3273
Juliana;FOR;VIX;5 dias;3 estrelas;R$ 7201
Laura;VIX;FOR;2 dias;2 estrelas;R$ 3485
Beatriz;MAO;POA;2 dias;3 estrelas;R$ 4898
Isadora;RIO;BHZ;5 dias;3 estrelas;R$ 5714
Larissa;RIO;BSB;1 dias;1 estrelas;R$ 2253
Vitor;MAO;BSB;4 dias;2 estrelas;R$ 8041
Fernando;BSB;NAT;3 dias;2 estrelas;R$ 3211
Larissa;RIO;REC;3 dias;4 estrelas;R$ 8872
Juliana;POA;FOR;4 dias;5 estrelas;R$ 5208
Mariana;PMW;BHZ;1 dias;5 estrelas;R$ 8232
Mateus;POA;BHZ;5 dias;2 estrelas;R$ 7101
Larissa;VIX;MAO;3 dias;4 estrelas;R$ 8598
Lucas;PMW;CWB;3 dias;1 estrelas;R$ 5193
Gustavo;PMW;REC;1 dias;3 estrelas;R$ 4641
Lucas;VIX;REC;3 dias;2 estrelas;R$ 7652
Gabriel;REC;PMW;1 dias;5 estrelas;R$ 4886
Rodrigo;RIO;PMW;3 dias;1 estrelas;R$ 2773
Larissa;PMW;NAT;5 dias;3 estrelas;R$ 6627
Laura;VIX;SSA;4 dias;4 estrelas;R$ 8676
Manuela;MAO;SSA;3 dias;5 estrelas;R$ 3712
Rafael;FOR;BHZ;4 dias;2 estrelas;R$ 5579
Davi;NAT;POA;4 dias;1 estrelas;R$ 4745
Natalia;RIO;VIX;5 dias;5 estrelas;R$ 1582
Mariana;SAO;RIO;2 dias;4 estrelas;R$ 3586
Rodrigo;PMW;POA;2 dias;4 estrelas;R$ 8310
Gustavo;RIO;MAO;2 dias;3 estrelas;R$ 6356
Davi;FOR;BHZ;3 dias;1 estrelas;R$ 6049
Lucas;REC;RIO;5 dias;5 estrelas;R$ 6304
Laura;SSA;BHZ;2 dias;4 estrelas;R$ 7955
Mariana;CWB;VIX;5 dias;3 estrelas;R$ 8775
Larissa;REC;CWB;3 dias;5 estrelas;R$ 6443
Bruno;RIO;PMW;4 dias;3 estrelas;R$ 5782
Juliana;BSB;PMW;2 dias;4 estrelas;R$ 8470
Felipe;MAO;CWB;1 dias;5 estrelas;R$ 5570
Beatriz;NAT;CWB;3 dias;1 estrelas;R$ 4942
Bruno;BSB;RIO;3 dias;1 estrelas;R$ 2376
Anna;MAO;RIO;2 dias;1 estrelas;R$ 5495
Maria;SSA;VIX;4 dias;5 estrelas;R$ 1595
Pedro;VIX;FOR;1 dias;5 estrelas;R$ 9457
Laura;VIX;BSB;1 dias;3 estrelas;R$ 1493
Anna;NAT;FOR;1 dias;3 estrelas;R$ 1730
João;BHZ;NAT;5 dias;5 estrelas;R$ 3397
Juliana;PMW;POA;1 dias;4 estrelas;R$ 3199
Bruno;PMW;REC;4 dias;5 estrelas;R$ 7954
Mariana;REC;POA;3 dias;2 estrelas;R$ 1345
Lucas;VIX;SAO;5 dias;2 estrelas;R$ 6934
Beatriz;RIO;BSB;5 dias;2 estrelas;R$ 9783
Bruno;BSB;SAO;2 dias;5 estrelas;R$ 2359
Vinicius;REC;BSB;4 dias;1 estrelas;R$ 7919
Leonardo;VIX;NAT;1 dias;1 estrelas;R$ 7459
Gabriel;RIO;BHZ;5 dias;5 estrelas;R$ 2571
Laura;POA;MAO;5 dias;2 estrelas;R$ 8161
Larissa;PMW;BHZ;4 dias;2 estrelas;R$ 5275
Gustavo;POA;REC;3 dias;5 estrelas;R$ 4000
Larissa;SAO;BSB;1 dias;4 estrelas;R$ 8178
Sophia;RIO;MAO;1 dias;3 estrelas;R$ 7647
Bruno;MAO;BHZ;5 dias;4 estrelas;R$ 7514
Mariana;RIO;POA;1 dias;1 estrelas;R$ 6137
Bruno;MAO;FOR;4 dias;1 estrelas;R$ 3546
Mateus;MAO;SAO;5 dias;1 estrelas;R$ 3601
Davi;FOR;SAO;2 dias;2 estrelas;R$ 2680
Camila;RIO;REC;4 dias;1 estrelas;R$ 5158
Rafael;BHZ;MAO;2 dias;5 estrelas;R$ 3159
Lucas;PMW;POA;2 dias;1 estrelas;R$ 6702
Laura;FOR;BHZ;4 dias;5 estrelas;R$ 3726
Thiago;PMW;BSB;5 dias;5 estrelas;R$ 3675
Larissa;CWB;FOR;5 dias;2 estrelas;R$ 4968
Gabriel;NAT;BSB;3 dias;4 estrelas;R$ 7631
Gabriel;POA;RIO;4 dias;1 estrelas;R$ 1288
Clara;BHZ;POA;1 dias;5 estrelas;R$ 1674
Mateus;BHZ;PMW;3 dias;5 estrelas;R$ 7039
Rafael;NAT;POA;1 dias;1 estrelas;R$ 2529
Lucas;NAT;PMW;1 dias;5 estrelas;R$ 8766
Rafael;VIX;REC;4 dias;2 estrelas;R$ 6146
Vinicius;MAO;PMW;5 dias;2 estrelas;R$ 1112
Isabela;SSA;VIX;5 dias;4 estrelas;R$ 6686
Mateus;BSB;RIO;2 dias;5 estrelas;R$ 7612
Leonardo;BHZ;MAO;5 dias;3 estrelas;R$ 5938
Camila;RIO;MAO;2 dias;2 estrelas;R$ 8729
Camila;REC;MAO;1 dias;2 estrelas;R$ 8309
Laura;REC;MAO;2 dias;5 estrelas;R$ 5270
Juliana;POA;CWB;4 dias;1 estrelas;R$ 8133
Camila;SAO;SSA;1 dias;4 estrelas;R$ 7272
Maria;FOR;BSB;3 dias;2 estrelas;R$ 4513
Thiago;PMW;SSA;1 dias;4 estrelas;R$ 5642
Laura;MAO;BSB;2 dias;1 estrelas;R$ 6628
Vinicius;PMW;POA;5 dias;5 estrelas;R$ 4531
Clara;SAO;CWB;1 dias;4 estrelas;R$ 6255
Gustavo;MAO;NAT;1 dias;5 estrelas;R$ 1609
Larissa;SAO;POA;5 dias;1 estrelas;R$ 3460
Leonardo;BSB;NAT;3 dias;3 estrelas;R$ 6555
Mariana;PMW;FOR;4 dias;4 estrelas;R$ 7059
Vinicius;CWB;BSB;4 dias;3 estrelas;R$ 9566
Maria;MAO;POA;5 dias;4 estrelas;R$ 7667
Fernando;POA;RIO;3 dias;5 estrelas;R$ 6516
Juliana;BSB;NAT;5 dias;4 estrelas;R$ 6221
Gabriel;MAO;CWB;4 dias;5 estrelas;R$ 1161
Davi;CWB;SAO;4 dias;1 estrelas;R$ 6421
Vinicius;SSA;REC;1 dias;5 estrelas;R$ 5299
Clara;CWB;FOR;5 dias;4 estrelas;R$ 3036
Bruno;REC;POA;3 dias;2 estrelas;R$ 3067
Davi;NAT;VIX;1 dias;4 estrelas;R$ 3759
Juliana;SAO;VIX;4 dias;4 estrelas;R$ 3493
Manuela;PMW;MAO;5 dias;3 estrelas;R$ 7997
Lucas;SSA;MAO;3 dias;4 estrelas;R$ 3591
Pedro;POA;RIO;1 dias;5 estrelas;R$ 4336
Mariana;SSA;PMW;5 dias;1 estrelas;R$ 2895
Lucas;MAO;SSA;4 dias;4 estrelas;R$ 4863
Anna;POA;SAO;3 dias;2 estrelas;R$ 4853
Isabela;SSA;POA;1 dias;1 estrelas;R$ 9111
Gustavo;BHZ;NAT;3 dias;4 estrelas;R$ 4020
Larissa;MAO;CWB;5 dias;3 estrelas;R$ 7826
Gustavo;BSB;BHZ;1 dias;4 estrelas;R$ 7013
Beatriz;NAT;CWB;3 dias;1 estrelas;R$ 8906
Anna;POA;MAO;4 dias;1 estrelas;R$ 9641
Thiago;BSB;MAO;2 dias;4 estrelas;R$ 2960
Rodrigo;SAO;BSB;4 dias;1 estrelas;R$ 9311
Gustavo;PMW;RIO;4 dias;1 estrelas;R$ 2176
Larissa;SSA;BSB;1 dias;5 estrelas;R$ 6649
Felipe;REC;NAT;2 dias;4 estrelas;R$ 2505
Gabriel;MAO;SAO;2 dias;1 estrelas;R$ 1378
Beatriz;FOR;SSA;4 dias;4 estrelas;R$ 3602
Larissa;REC;BHZ;1 dias;4 estrelas;R$ 2494
Camila;POA;CWB;1 dias;4 estrelas;R$ 3179
Leonardo;CWB;PMW;5 dias;3 estrelas;R$ 9748
Larissa;SAO;NAT;3 dias;4 estrelas;R$ 7042
Davi;CWB;REC;5 dias;2 estrelas;R$ 6690
Gabriel;CWB;MAO;1 dias;2 estrelas;R$ 1810
Camila;POA;RIO;3 dias;2 estrelas;R$ 7636
Larissa;RIO;CWB;2 dias;2 estrelas;R$ 5880
Isabela;SAO;NAT;2 dias;2 estrelas;R$ 6378
Rodrigo;SSA;CWB;3 dias;3 estrelas;R$ 3621
Juliana;BSB;RIO;4 dias;5 estrelas;R$ 7766
Leonardo;CWB;NAT;3 dias;2 estrelas;R$ 9681
Larissa;RIO;SAO;4 dias;1 estrelas;R$ 1310
Eduardo;NAT;FOR;1 dias;1 estrelas;R$ 4479
Bruno;BSB;PMW;5 dias;4 estrelas;R$ 8629
Clara;BSB;SAO;3 dias;3 estrelas;R$ 2377
Vinicius;BSB;CWB;2 dias;2 estrelas;R$ 1988
Mariana;POA;MAO;1 dias;2 estrelas;R$ 4061
Mariana;BHZ;REC;1 dias;5 estrelas;R$ 6664
Davi;BHZ;REC;4 dias;5 estrelas;R$ 3273
Natalia;REC;BSB;3 dias;2 estrelas;R$ 9732
Davi;BSB;REC;1 dias;5 estrelas;R$ 1717
Manuela;NAT;SAO;3 dias;4 estrelas;R$ 4087
Leonardo;CWB;PMW;4 dias;5 estrelas;R$ 7029
Davi;SSA;CWB;3 dias;1 estrelas;R$ 7536
Camila;BHZ;SAO;4 dias;3 estrelas;R$ 5795
Clara;NAT;RIO;2 dias;4 estrelas;R$ 4923
Maria;SSA;PMW;2 dias;1 estrelas;R$ 1701
Clara;FOR;VIX;1 dias;5 estrelas;R$ 3653
Gabriel;SAO;CWB;1 dias;4 estrelas;R$ 3224
Eduardo;SAO;FOR;3 dias;5 estrelas;R$ 4351
Lucas;SAO;RIO;1 dias;1 estrelas;R$ 5728
Camila;PMW;POA;3 dias;5 estrelas;R$ 9402
Mariana;NAT;SAO;2 dias;1 estrelas;R$ 7634
Camila;FOR;VIX;2 dias;4 estrelas;R$ 2727
Isabela;SSA;FOR;4 dias;1 estrelas;R$ 6556
Vitor;VIX;RIO;5 dias;1 estrelas;R$ 3005
Camila;BSB;BHZ;3 dias;5 estrelas;R$ 4137
Lucas;RIO;PMW;2 dias;4 estrelas;R$ 3764
Gustavo;BSB;PMW;1 dias;3 estrelas;R$ 1502
João;BSB;PMW;1 dias;2 estrelas;R$ 6136
Maria;SAO;NAT;5 dias;3 estrelas;R$ 4134
Bruno;SAO;BSB;1 dias;1 estrelas;R$ 2103
Davi;RIO;PMW;3 dias;2 estrelas;R$ 3734
Rafael;SSA;CWB;4 dias;3 estrelas;R$ 7247
Isadora;POA;REC;3 dias;2 estrelas;R$ 7951
Gabriel;MAO;FOR;4 dias;4 estrelas;R$ 5539
Fernando;SSA;REC;3 dias;2 estrelas;R$ 1416
Fernando;VIX;POA;1 dias;3 estrelas;R$ 6522
Maria;SAO;BHZ;2 dias;3 estrelas;R$ 1412
Eduardo;NAT;BSB;1 dias;5 estrelas;R$ 2165
Larissa;PMW;CWB;5 dias;3 estrelas;R$ 2272
Juliana;VIX;RIO;1 dias;1 estrelas;R$ 8745
Lucas;FOR;POA;5 dias;2 estrelas;R$ 3441
Davi;POA;PMW;4 dias;2 estrelas;R$ 7268
Fernando;SAO;CWB;5 dias;1 estrelas;R$ 2610
Eduardo;POA;SSA;1 dias;5 estrelas;R$ 3750
Mariana;RIO;VIX;3 dias;4 estrelas;R$ 9341
Laura;BHZ;MAO;4 dias;3 estrelas;R$ 6495
Thiago;FOR;SAO;1 dias;4 estrelas;R$ 2056
Bruno;PMW;MAO;3 dias;4 estrelas;R$ 1882
Rafael;RIO;BSB;2 dias;3 estrelas;R$ 2921
Eduardo;SAO;FOR;4 dias;3 estrelas;R$ 5806
Juliana;SSA;POA;1 dias;1 estrelas;R$ 4365
Lucas;PMW;MAO;2 dias;4 estrelas;R$ 8123
Isadora;MAO;FOR;2 dias;3 estrelas;R$ 1883
Mariana;PMW;REC;1 dias;3 estrelas;R$ 6049
Bruno;SSA;VIX;5 dias;5 estrelas;R$ 5839
Fernando;BSB;VIX;2 dias;1 estrelas;R$ 4392
Bruno;CWB;NAT;5 dias;5 estrelas;R$ 7495
Gustavo;POA;FOR;3 dias;5 estrelas;R$ 7926
Fernando;SAO;MAO;2 dias;1 estrelas;R$ 6020
Eduardo;VIX;POA;4 dias;5 estrelas;R$ 3904
Thiago;POA;MAO;2 dias;1 estrelas;R$ 5055
Mariana;FOR;SSA;1 dias;2 estrelas;R$ 2700
Laura;SSA;NAT;2 dias;3 estrelas;R$ 3784
Camila;SAO;SSA;3 dias;2 estrelas;R$ 2313
Fernando;POA;FOR;3 dias;5 estrelas;R$ 1064
Manuela;PMW;MAO;5 dias;3 estrelas;R$ 3274
Felipe;BHZ;FOR;4 dias;4 estrelas;R$ 7936
Davi;BSB;REC;4 dias;3 estrelas;R$ 5285
Thiago;REC;POA;3 dias;5 estrelas;R$ 4197
Larissa;BHZ;BSB;2 dias;2 estrelas;R$ 6908
Laura;REC;SSA;4 dias;4 estrelas;R$ 1979
Gustavo;NAT;RIO;5 dias;3 estrelas;R$ 5124
Juliana;BHZ;CWB;4 dias;4 estrelas;R$ 2088
Juliana;RIO;SSA;1 dias;2 estrelas;R$ 1040
Maria;CWB;POA;5 dias;2 estrelas;R$ 2240
Larissa;SSA;SAO;1 dias;5 estrelas;R$ 6221
Leonardo;NAT;BSB;2 dias;1 estrelas;R$ 2166
Maria;VIX;PMW;5 dias;5 estrelas;R$ 5079
Larissa;POA;REC;1 dias;5 estrelas;R$ 2367
Anna;CWB;SSA;4 dias;1 estrelas;R$ 3028
Mateus;FOR;SSA;4 dias;5 estrelas;R$ 4102
Sophia;FOR;SAO;2 dias;1 estrelas;R$ 2041
Felipe;POA;CWB;4 dias;1 estrelas;R$ 9608
Lucas;SAO;REC;1 dias;2 estrelas;R$ 2034
Isabela;RIO;SSA;1 dias;2 estrelas;R$ 5588
Mateus;POA;FOR;4 dias;1 estrelas;R$ 6344
Rodrigo;BSB;POA;5 dias;5 estrelas;R$ 8385
Isabela;SAO;PMW;4 dias;3 estrelas;R$ 9976
Thiago;PMW;SAO;5 dias;1 estrelas;R$ 9634
Leonardo;POA;RIO;5 dias;1 estrelas;R$ 3845
Thiago;SAO;VIX;5 dias;1 estrelas;R$ 8742
João;POA;VIX;2 dias;1 estrelas;R$ 4467
Camila;POA;REC;1 dias;3 estrelas;R$ 2552
Beatriz;REC;NAT;1 dias;4 estrelas;R$ 1752
Lucas;REC;FOR;3 dias;5 estrelas;R$ 4648
Bruno;CWB;MAO;5 dias;3 estrelas;R$ 3348
Vinicius;CWB;SSA;3 dias;3 estrelas;R$ 8793
Gustavo;FOR;CWB;1 dias;5 estrelas;R$ 2960
Camila;POA;FOR;2 dias;4 estrelas;R$ 3694
Laura;BHZ;REC;4 dias;1 estrelas;R$ 8611
Larissa;BHZ;REC;3 dias;3 estrelas;R$ 7374
Vitor;FOR;BHZ;1 dias;4 estrelas;R$ 5810
Eduardo;CWB;PMW;3 dias;5 estrelas;R$ 5073
Eduardo;POA;FOR;5 dias;2 estrelas;R$ 9759
Bruno;BSB;RIO;2 dias;4 estrelas;R$ 1638
Sophia;MAO;FOR;5 dias;3 estrelas;R$ 6976
Davi;CWB;NAT;1 dias;1 estrelas;R$ 6298
Natalia;CWB;VIX;2 dias;3 estrelas;R$ 1286
Lucas;NAT;VIX;3 dias;5 estrelas;R$ 2400
Sophia;POA;FOR;4 dias;2 estrelas;R$ 2936
Larissa;POA;PMW;2 dias;2 estrelas;R$ 5793
Sophia;RIO;NAT;2 dias;4 estrelas;R$ 8912
Vitor;MAO;REC;1 dias;5 estrelas;R$ 4555
Leonardo;BSB;POA;2 dias;1 estrelas;R$ 8257
Gabriel;PMW;POA;4 dias;4 estrelas;R$ 2580
Clara;REC;POA;4 dias;2 estrelas;R$ 8551
Davi;VIX;MAO;1 dias;5 estrelas;R$ 1570
Bruno;SSA;RIO;4 dias;3 estrelas;R$ 8318
Manuela;VIX;FOR;4 dias;1 estrelas;R$ 7802
Bruno;VIX;CWB;2 dias;1 estrelas;R$ 4815
Manuela;BSB;CWB;1 dias;2 estrelas;R$ 7494
Maria;REC;VIX;3 dias;2 estrelas;R$ 5735
Fernando;NAT;REC;1 dias;3 estrelas;R$ 1426
Camila;POA;VIX;4 dias;3 estrelas;R$ 3810
Camila;RIO;CWB;5 dias;3 estrelas;R$ 8676
Pedro;CWB;RIO;3 dias;3 estrelas;R$ 4275
Clara;PMW;POA;3 dias;5 estrelas;R$ 1364
Pedro;REC;MAO;3 dias;2 estrelas;R$ 8413
Rodrigo;RIO;VIX;3 dias;5 estrelas;R$ 4082
Beatriz;SSA;RIO;5 dias;4 estrelas;R$ 3515
Gustavo;REC;SAO;1 dias;1 estrelas;R$ 8150
Larissa;REC;BSB;3 dias;3 estrelas;R$ 7991
Bruno;CWB;SSA;5 dias;3 estrelas;R$ 3992
Eduardo;SAO;BHZ;1 dias;4 estrelas;R$ 2208
Lucas;BSB;RIO;4 dias;2 estrelas;R$ 1741
Mariana;FOR;BHZ;3 dias;5 estrelas;R$ 5852
Leonardo;MAO;BHZ;3 dias;3 estrelas;R$ 7960
Camila;RIO;REC;3 dias;3 estrelas;R$ 8160
Gabriel;SSA;CWB;4 dias;4 estrelas;R$ 8421
Clara;CWB;REC;1 dias;1 estrelas;R$ 2498
Eduardo;NAT;SSA;3 dias;3 estrelas;R$ 8898
Mateus;REC;BSB;3 dias;2 estrelas;R$ 2597
Laura;MAO;PMW;2 dias;3 estrelas;R$ 5846
Juliana;RIO;FOR;5 dias;1 estrelas;R$ 4325
Felipe;BHZ;SSA;4 dias;1 estrelas;R$ 5716
Fernando;NAT;POA;1 dias;1 estrelas;R$ 4377
Rodrigo;SAO;RIO;1 dias;4 estrelas;R$ 4363
Davi;SSA;POA;4 dias;4 estrelas;R$ 6401
Gabriel;CWB;FOR;3 dias;1 estrelas;R$ 7238
Davi;NAT;SSA;2 dias;1 estrelas;R$ 1702
Gabriel;FOR;RIO;3 dias;2 estrelas;R$ 1818
Maria;PMW;MAO;5 dias;3 estrelas;R$ 7727
Vinicius;CWB;VIX;1 dias;4 estrelas;R$ 8899
Sophia;RIO;CWB;5 dias;4 estrelas;R$ 9348
Davi;MAO;POA;1 dias;1 estrelas;R$ 1850
Davi;SAO;CWB;1 dias;5 estrelas;R$ 4173
Larissa;PMW;FOR;5 dias;3 estrelas;R$ 4436
Rodrigo;REC;SSA;4 dias;3 estrelas;R$ 7078
Camila;SAO;MAO;1 dias;1 estrelas;R$ 4531
Bruno;BSB;SSA;2 dias;2 estrelas;R$ 7419
Gustavo;CWB;SSA;3 dias;1 estrelas;R$ 7928
Rodrigo;REC;SAO;5 dias;5 estrelas;R$ 4197
Mariana;MAO;BSB;2 dias;3 estrelas;R$ 9699
Mariana;FOR;RIO;3 dias;2 estrelas;R$ 1756
Larissa;RIO;CWB;3 dias;2 estrelas;R$ 2285
Sophia;VIX;SAO;1 dias;3 estrelas;R$ 7314
Sophia;POA;PMW;2 dias;2 estrelas;R$ 3072
Clara;MAO;POA;5 dias;4 estrelas;R$ 2378
Rodrigo;RIO;SSA;3 dias;1 estrelas;R$ 5914
Rodrigo;MAO;BSB;4 dias;4 estrelas;R$ 7392
Juliana;POA;MAO;3 dias;5 estrelas;R$ 1817
Gabriel;VIX;SAO;5 dias;4 estrelas;R$ 8294
Gustavo;NAT;VIX;5 dias;4 estrelas;R$ 7111
Lucas;POA;SAO;2 dias;2 estrelas;R$ 6785
Mariana;PMW;REC;3 dias;3 estrelas;R$ 6230
Larissa;BSB;SAO;5 dias;3 estrelas;R$ 8517
Gustavo;SAO;MAO;2 dias;2 estrelas;R$ 2130
Gabriel;POA;RIO;5 dias;5 estrelas;R$ 4874
Isabela;NAT;REC;4 dias;1 estrelas;R$ 8151
Isabela;FOR;BSB;1 dias;4 estrelas;R$ 6658
Lucas;BSB;FOR;1 dias;2 estrelas;R$ 2965
Camila;BHZ;SSA;5 dias;4 estrelas;R$ 8401
Clara;SSA;CWB;1 dias;4 estrelas;R$ 6738
Bruno;SSA;RIO;3 dias;4 estrelas;R$ 1064
Mariana;BHZ;PMW;2 dias;2 estrelas;R$ 7081
Clara;NAT;BSB;5 dias;1 estrelas;R$ 1561
Fernando;REC;BSB;2 dias;4 estrelas;R$ 6670
Anna;POA;REC;1 dias;4 estrelas;R$ 3905
